2.571000000000000174e+00,-8.790000000000000036e-01,1.594000000000000083e+00,-2.929999999999999827e-01,-4.879999999999999893e-01,-2.115000000000000213e+00
2.580596326937215412e+00,-1.038648438791949236e+00,1.742796180573658926e+00,-7.571920382151591244e-01,-5.002433035538806916e-01,-1.519746726467949616e+00
2.585999978372671926e+00,-1.016090663633283597e+00,1.725128728658253285e+00,-7.034221158171993782e-01,-5.548758538895177672e-01,-1.576355115678389485e+00
2.586189148493366119e+00,-1.017039545162832681e+00,1.726923147021328653e+00,-7.098888897801677311e-01,-5.553952746502361926e-01,-1.570791335601480432e+00
